date,cash,shares,close,market_value,equity
2023-07-12,16258.809000000008,6600,19.76,130416.00000000001,146674.809
2023-07-13,16258.809000000008,6600,21.33,140778.0,157036.809
2023-07-14,16258.809000000008,6600,21.22,140052.0,156310.809
2023-07-17,16258.809000000008,6600,21.22,140052.0,156310.809
2023-07-18,16258.809000000008,6600,20.68,136488.0,152746.809
2023-07-19,16258.809000000008,6600,20.49,135234.0,151492.809
2023-07-20,16258.809000000008,6600,19.13,126258.0,142516.809
2023-07-21,141929.01299999998,0,18.83,0.0,141929.01299999998
2023-07-24,141929.01299999998,0,18.83,0.0,141929.01299999998
2023-07-25,141929.01299999998,0,19.02,0.0,141929.01299999998
2023-07-26,141929.01299999998,0,18.84,0.0,141929.01299999998
2023-07-27,141929.01299999998,0,19.04,0.0,141929.01299999998
2023-07-28,141929.01299999998,0,19.24,0.0,141929.01299999998
2023-07-31,141929.01299999998,0,18.92,0.0,141929.01299999998
2023-08-01,141929.01299999998,0,19.15,0.0,141929.01299999998
2023-08-02,141929.01299999998,0,18.37,0.0,141929.01299999998
2023-08-03,141929.01299999998,0,18.02,0.0,141929.01299999998
2023-08-04,141929.01299999998,0,18.17,0.0,141929.01299999998
2023-08-07,141929.01299999998,0,18.28,0.0,141929.01299999998
2023-08-08,141929.01299999998,0,18.26,0.0,141929.01299999998
2023-08-09,141929.01299999998,0,17.47,0.0,141929.01299999998
2023-08-10,141929.01299999998,0,17.52,0.0,141929.01299999998
2023-08-11,141929.01299999998,0,17.04,0.0,141929.01299999998
2023-08-14,141929.01299999998,0,17.02,0.0,141929.01299999998
2023-08-15,141929.01299999998,0,16.8,0.0,141929.01299999998
2023-08-16,141929.01299999998,0,16.33,0.0,141929.01299999998
2023-08-17,141929.01299999998,0,16.37,0.0,141929.01299999998
2023-08-18,141929.01299999998,0,16.19,0.0,141929.01299999998
2023-08-21,141929.01299999998,0,16.07,0.0,141929.01299999998
2023-08-22,141929.01299999998,0,16.37,0.0,141929.01299999998
2023-08-23,141929.01299999998,0,15.81,0.0,141929.01299999998
2023-08-24,141929.01299999998,0,16.47,0.0,141929.01299999998
2023-08-25,141929.01299999998,0,15.61,0.0,141929.01299999998
2023-08-28,141929.01299999998,0,15.75,0.0,141929.01299999998
2023-08-29,141929.01299999998,0,16.59,0.0,141929.01299999998
2023-08-30,141929.01299999998,0,17.38,0.0,141929.01299999998
2023-08-31,141929.01299999998,0,17.32,0.0,141929.01299999998
2023-09-01,141929.01299999998,0,17.42,0.0,141929.01299999998
2023-09-04,141929.01299999998,0,17.93,0.0,141929.01299999998
2023-09-05,141929.01299999998,0,17.87,0.0,141929.01299999998
2023-09-06,141929.01299999998,0,18.07,0.0,141929.01299999998
2023-09-07,141929.01299999998,0,17.69,0.0,141929.01299999998
2023-09-08,141929.01299999998,0,17.72,0.0,141929.01299999998
2023-09-11,141929.01299999998,0,17.86,0.0,141929.01299999998
2023-09-12,141929.01299999998,0,17.85,0.0,141929.01299999998
2023-09-13,141929.01299999998,0,17.59,0.0,141929.01299999998
2023-09-14,141929.01299999998,0,17.38,0.0,141929.01299999998
2023-09-15,141929.01299999998,0,17.36,0.0,141929.01299999998
2023-09-18,141929.01299999998,0,17.07,0.0,141929.01299999998
2023-09-19,141929.01299999998,0,17.12,0.0,141929.01299999998
2023-09-20,141929.01299999998,0,16.99,0.0,141929.01299999998
2023-09-21,141929.01299999998,0,16.99,0.0,141929.01299999998
2023-09-22,141929.01299999998,0,17.41,0.0,141929.01299999998
2023-09-25,141929.01299999998,0,16.74,0.0,141929.01299999998
2023-09-26,141929.01299999998,0,16.74,0.0,141929.01299999998
2023-09-27,141929.01299999998,0,16.4,0.0,141929.01299999998
2023-09-28,141929.01299999998,0,16.67,0.0,141929.01299999998
2023-10-09,141929.01299999998,0,17.23,0.0,141929.01299999998
2023-10-10,141929.01299999998,0,17.35,0.0,141929.01299999998
2023-10-11,141929.01299999998,0,17.34,0.0,141929.01299999998
2023-10-12,141929.01299999998,0,17.19,0.0,141929.01299999998
2023-10-13,141929.01299999998,0,17.68,0.0,141929.01299999998
2023-10-16,141929.01299999998,0,16.82,0.0,141929.01299999998
2023-10-17,141929.01299999998,0,16.66,0.0,141929.01299999998
2023-10-18,141929.01299999998,0,16.17,0.0,141929.01299999998
2023-10-19,141929.01299999998,0,16.12,0.0,141929.01299999998
2023-10-20,141929.01299999998,0,15.54,0.0,141929.01299999998
2023-10-23,141929.01299999998,0,14.84,0.0,141929.01299999998
2023-10-24,141929.01299999998,0,15.43,0.0,141929.01299999998
2023-10-25,141929.01299999998,0,15.19,0.0,141929.01299999998
2023-10-26,141929.01299999998,0,14.91,0.0,141929.01299999998
2023-10-27,141929.01299999998,0,14.65,0.0,141929.01299999998
2023-10-30,141929.01299999998,0,15.08,0.0,141929.01299999998
2023-10-31,141929.01299999998,0,16.64,0.0,141929.01299999998
2023-11-01,141929.01299999998,0,16.23,0.0,141929.01299999998
2023-11-02,141929.01299999998,0,15.57,0.0,141929.01299999998
2023-11-03,141929.01299999998,0,16.22,0.0,141929.01299999998
2023-11-06,141929.01299999998,0,16.68,0.0,141929.01299999998
2023-11-07,141929.01299999998,0,17.16,0.0,141929.01299999998
2023-11-08,141929.01299999998,0,16.95,0.0,141929.01299999998
2023-11-09,141929.01299999998,0,16.75,0.0,141929.01299999998
2023-11-10,141929.01299999998,0,16.93,0.0,141929.01299999998
2023-11-13,141929.01299999998,0,17.02,0.0,141929.01299999998
2023-11-14,141929.01299999998,0,17.22,0.0,141929.01299999998
2023-11-15,141929.01299999998,0,17.5,0.0,141929.01299999998
2023-11-16,141929.01299999998,0,16.97,0.0,141929.01299999998
2023-11-17,141929.01299999998,0,17.34,0.0,141929.01299999998
2023-11-20,141929.01299999998,0,17.65,0.0,141929.01299999998
2023-11-21,141929.01299999998,0,16.85,0.0,141929.01299999998
2023-11-22,141929.01299999998,0,16.64,0.0,141929.01299999998
2023-11-23,141929.01299999998,0,16.64,0.0,141929.01299999998
2023-11-24,141929.01299999998,0,16.01,0.0,141929.01299999998
2023-11-27,141929.01299999998,0,16.18,0.0,141929.01299999998
2023-11-28,141929.01299999998,0,16.23,0.0,141929.01299999998
2023-11-29,141929.01299999998,0,17.04,0.0,141929.01299999998
2023-11-30,141929.01299999998,0,16.56,0.0,141929.01299999998
2023-12-01,141929.01299999998,0,16.51,0.0,141929.01299999998
2023-12-04,141929.01299999998,0,17.0,0.0,141929.01299999998
2023-12-05,15652.862999999983,7500,16.17,121275.00000000001,136927.863
2023-12-06,136282.113,0,16.11,0.0,136282.113
2023-12-07,136282.113,0,16.19,0.0,136282.113
2023-12-08,136282.113,0,16.58,0.0,136282.113
2023-12-11,136282.113,0,16.66,0.0,136282.113
2023-12-12,136282.113,0,16.62,0.0,136282.113
2023-12-13,136282.113,0,16.36,0.0,136282.113
2023-12-14,136282.113,0,16.17,0.0,136282.113
2023-12-15,136282.113,0,16.22,0.0,136282.113
2023-12-18,136282.113,0,15.53,0.0,136282.113
2023-12-19,136282.113,0,15.58,0.0,136282.113
2023-12-20,136282.113,0,15.34,0.0,136282.113
2023-12-21,136282.113,0,15.46,0.0,136282.113
2023-12-22,136282.113,0,15.13,0.0,136282.113
2023-12-25,136282.113,0,15.29,0.0,136282.113
2023-12-26,136282.113,0,14.76,0.0,136282.113
2023-12-27,136282.113,0,15.18,0.0,136282.113
2023-12-28,136282.113,0,15.38,0.0,136282.113
2023-12-29,136282.113,0,15.67,0.0,136282.113
2024-01-02,136282.113,0,15.27,0.0,136282.113
2024-01-03,136282.113,0,14.99,0.0,136282.113
2024-01-04,136282.113,0,14.73,0.0,136282.113
2024-01-05,136282.113,0,14.32,0.0,136282.113
2024-01-08,136282.113,0,13.67,0.0,136282.113
2024-01-09,136282.113,0,13.57,0.0,136282.113
2024-01-10,136282.113,0,13.59,0.0,136282.113
2024-01-11,136282.113,0,13.72,0.0,136282.113
2024-01-12,136282.113,0,13.3,0.0,136282.113
2024-01-15,136282.113,0,13.32,0.0,136282.113
2024-01-16,136282.113,0,12.67,0.0,136282.113
2024-01-17,136282.113,0,12.38,0.0,136282.113
2024-01-18,136282.113,0,12.4,0.0,136282.113
2024-01-19,136282.113,0,12.35,0.0,136282.113
2024-01-22,136282.113,0,11.66,0.0,136282.113
2024-01-23,136282.113,0,11.98,0.0,136282.113
2024-01-24,136282.113,0,12.09,0.0,136282.113
2024-01-25,136282.113,0,12.81,0.0,136282.113
2024-01-26,136282.113,0,12.66,0.0,136282.113
2024-01-29,136282.113,0,12.28,0.0,136282.113
2024-01-30,136282.113,0,12.01,0.0,136282.113
2024-01-31,136282.113,0,11.34,0.0,136282.113
2024-02-01,136282.113,0,11.33,0.0,136282.113
2024-02-02,136282.113,0,10.76,0.0,136282.113
2024-02-05,136282.113,0,9.93,0.0,136282.113
2024-02-06,136282.113,0,10.86,0.0,136282.113
2024-02-07,136282.113,0,11.5,0.0,136282.113
2024-02-08,136282.113,0,11.97,0.0,136282.113
2024-02-19,136282.113,0,12.4,0.0,136282.113
2024-02-20,136282.113,0,12.64,0.0,136282.113
2024-02-21,136282.113,0,12.48,0.0,136282.113
2024-02-22,136282.113,0,12.97,0.0,136282.113
2024-02-23,136282.113,0,13.33,0.0,136282.113
2024-02-26,136282.113,0,13.23,0.0,136282.113
2024-02-27,136282.113,0,13.94,0.0,136282.113
2024-02-28,136282.113,0,12.92,0.0,136282.113
2024-02-29,136282.113,0,13.74,0.0,136282.113
2024-03-01,136282.113,0,14.4,0.0,136282.113
2024-03-04,136282.113,0,14.6,0.0,136282.113
2024-03-05,136282.113,0,14.14,0.0,136282.113
2024-03-06,136282.113,0,14.24,0.0,136282.113
2024-03-07,136282.113,0,13.91,0.0,136282.113
2024-03-08,136282.113,0,14.41,0.0,136282.113
2024-03-11,136282.113,0,14.6,0.0,136282.113
2024-03-12,136282.113,0,14.55,0.0,136282.113
2024-03-13,136282.113,0,14.61,0.0,136282.113
2024-03-14,136282.113,0,14.29,0.0,136282.113
2024-03-15,136282.113,0,14.45,0.0,136282.113
2024-03-18,136282.113,0,14.63,0.0,136282.113
2024-03-19,136282.113,0,14.39,0.0,136282.113
2024-03-20,136282.113,0,14.54,0.0,136282.113
2024-03-21,136282.113,0,14.6,0.0,136282.113
2024-03-22,136282.113,0,14.38,0.0,136282.113
2024-03-25,136282.113,0,13.73,0.0,136282.113
2024-03-26,136282.113,0,13.73,0.0,136282.113
2024-03-27,136282.113,0,12.85,0.0,136282.113
2024-03-28,136282.113,0,13.19,0.0,136282.113
2024-03-29,136282.113,0,13.24,0.0,136282.113
2024-04-01,136282.113,0,13.49,0.0,136282.113
2024-04-02,136282.113,0,13.07,0.0,136282.113
2024-04-03,136282.113,0,12.86,0.0,136282.113
2024-04-08,136282.113,0,12.62,0.0,136282.113
2024-04-09,136282.113,0,12.72,0.0,136282.113
2024-04-10,136282.113,0,12.36,0.0,136282.113
2024-04-11,136282.113,0,12.89,0.0,136282.113
2024-04-12,136282.113,0,12.92,0.0,136282.113
2024-04-15,136282.113,0,12.94,0.0,136282.113
2024-04-16,136282.113,0,12.16,0.0,136282.113
2024-04-17,136282.113,0,13.13,0.0,136282.113
2024-04-18,136282.113,0,12.91,0.0,136282.113
2024-04-19,136282.113,0,12.52,0.0,136282.113
2024-04-22,136282.113,0,12.4,0.0,136282.113
2024-04-23,136282.113,0,12.42,0.0,136282.113
2024-04-24,136282.113,0,12.97,0.0,136282.113
2024-04-25,136282.113,0,12.94,0.0,136282.113
2024-04-26,136282.113,0,13.28,0.0,136282.113
2024-04-29,136282.113,0,13.57,0.0,136282.113
2024-04-30,136282.113,0,13.32,0.0,136282.113
2024-05-06,136282.113,0,13.5,0.0,136282.113
2024-05-07,136282.113,0,13.42,0.0,136282.113
2024-05-08,136282.113,0,13.03,0.0,136282.113
2024-05-09,136282.113,0,13.27,0.0,136282.113
2024-05-10,136282.113,0,13.15,0.0,136282.113
2024-05-13,136282.113,0,12.97,0.0,136282.113
2024-05-14,136282.113,0,12.86,0.0,136282.113
2024-05-15,136282.113,0,12.66,0.0,136282.113
2024-05-16,136282.113,0,12.69,0.0,136282.113
2024-05-17,136282.113,0,12.82,0.0,136282.113
2024-05-20,136282.113,0,12.98,0.0,136282.113
2024-05-21,136282.113,0,12.99,0.0,136282.113
2024-05-22,136282.113,0,12.98,0.0,136282.113
2024-05-23,136282.113,0,12.56,0.0,136282.113
2024-05-24,136282.113,0,12.22,0.0,136282.113
2024-05-27,136282.113,0,12.47,0.0,136282.113
2024-05-28,136282.113,0,12.51,0.0,136282.113
2024-05-29,136282.113,0,12.4,0.0,136282.113
2024-05-30,136282.113,0,12.65,0.0,136282.113
2024-05-31,136282.113,0,12.66,0.0,136282.113
2024-06-03,136282.113,0,12.81,0.0,136282.113
2024-06-04,136282.113,0,12.69,0.0,136282.113
2024-06-05,136282.113,0,13.06,0.0,136282.113
2024-06-06,136282.113,0,13.32,0.0,136282.113
2024-06-07,136282.113,0,14.17,0.0,136282.113
2024-06-11,136282.113,0,14.96,0.0,136282.113
2024-06-12,136282.113,0,15.31,0.0,136282.113
2024-06-13,136282.113,0,14.89,0.0,136282.113
2024-06-14,136282.113,0,14.93,0.0,136282.113
2024-06-17,136282.113,0,15.77,0.0,136282.113
2024-06-18,136282.113,0,15.51,0.0,136282.113
2024-06-19,136282.113,0,15.59,0.0,136282.113
2024-06-20,136282.113,0,15.06,0.0,136282.113
2024-06-21,136282.113,0,14.74,0.0,136282.113
2024-06-24,136282.113,0,14.26,0.0,136282.113
2024-06-25,136282.113,0,13.75,0.0,136282.113
2024-06-26,136282.113,0,14.18,0.0,136282.113
2024-06-27,14360.31300000001,8700,14.22,123714.0,138074.31300000002
2024-06-28,136733.817,0,14.71,0.0,136733.817
2024-07-01,14055.261000000013,8400,14.57,122388.0,136443.261
2024-07-02,14055.261000000013,8400,14.24,119616.0,133671.261
2024-07-03,133467.729,0,14.34,0.0,133467.729
2024-07-04,133467.729,0,13.8,0.0,133467.729
2024-07-05,133467.729,0,13.84,0.0,133467.729
2024-07-08,133467.729,0,13.73,0.0,133467.729
2024-07-09,133467.729,0,14.6,0.0,133467.729
2024-07-10,133467.729,0,14.47,0.0,133467.729
2024-07-11,133467.729,0,14.9,0.0,133467.729
2024-07-12,14765.14499999999,8100,14.7,119070.0,133835.145
2024-07-15,14765.14499999999,8100,14.5,117450.0,132215.145
2024-07-16,14765.14499999999,8100,14.77,119637.0,134402.145
2024-07-17,14765.14499999999,8100,14.19,114939.0,129704.14499999999
2024-07-18,126837.95999999999,0,14.17,0.0,126837.95999999999
2024-07-19,126837.95999999999,0,14.57,0.0,126837.95999999999
2024-07-22,13156.391999999993,7800,14.6,113880.0,127036.39199999999
2024-07-23,13156.391999999993,7800,13.89,108342.0,121498.39199999999
2024-07-24,121234.20599999999,0,13.86,0.0,121234.20599999999
2024-07-25,121234.20599999999,0,13.29,0.0,121234.20599999999
2024-07-26,121234.20599999999,0,13.39,0.0,121234.20599999999
2024-07-29,121234.20599999999,0,13.4,0.0,121234.20599999999
2024-07-30,121234.20599999999,0,13.41,0.0,121234.20599999999
2024-07-31,121234.20599999999,0,13.98,0.0,121234.20599999999
2024-08-01,121234.20599999999,0,14.14,0.0,121234.20599999999
2024-08-02,12705.785999999993,7800,13.55,105690.0,118395.786
2024-08-05,116653.734,0,12.72,0.0,116653.734
2024-08-06,116653.734,0,12.93,0.0,116653.734
2024-08-07,116653.734,0,12.94,0.0,116653.734
2024-08-08,116653.734,0,12.92,0.0,116653.734
2024-08-09,116653.734,0,12.91,0.0,116653.734
2024-08-12,116653.734,0,12.78,0.0,116653.734
2024-08-13,116653.734,0,13.03,0.0,116653.734
2024-08-14,116653.734,0,12.86,0.0,116653.734
2024-08-15,116653.734,0,13.01,0.0,116653.734
2024-08-16,116653.734,0,13.02,0.0,116653.734
2024-08-19,116653.734,0,13.04,0.0,116653.734
2024-08-20,116653.734,0,12.67,0.0,116653.734
2024-08-21,116653.734,0,12.67,0.0,116653.734
2024-08-22,116653.734,0,12.34,0.0,116653.734
2024-08-23,116653.734,0,12.4,0.0,116653.734
2024-08-26,116653.734,0,12.38,0.0,116653.734
2024-08-27,116653.734,0,11.91,0.0,116653.734
2024-08-28,116653.734,0,11.86,0.0,116653.734
2024-08-29,116653.734,0,12.07,0.0,116653.734
2024-08-30,116653.734,0,13.32,0.0,116653.734
2024-09-02,116653.734,0,13.28,0.0,116653.734
2024-09-03,116653.734,0,13.4,0.0,116653.734
2024-09-04,116653.734,0,13.12,0.0,116653.734
2024-09-05,116653.734,0,13.09,0.0,116653.734
2024-09-06,116653.734,0,12.74,0.0,116653.734
2024-09-09,116653.734,0,12.69,0.0,116653.734
2024-09-10,116653.734,0,12.96,0.0,116653.734
2024-09-11,116653.734,0,12.8,0.0,116653.734
2024-09-12,116653.734,0,12.69,0.0,116653.734
2024-09-13,116653.734,0,12.47,0.0,116653.734
2024-09-18,116653.734,0,12.54,0.0,116653.734
2024-09-19,116653.734,0,12.71,0.0,116653.734
2024-09-20,116653.734,0,12.77,0.0,116653.734
2024-09-23,116653.734,0,12.75,0.0,116653.734
2024-09-24,116653.734,0,13.25,0.0,116653.734
2024-09-25,116653.734,0,13.21,0.0,116653.734
2024-09-26,116653.734,0,13.72,0.0,116653.734
2024-09-27,116653.734,0,14.64,0.0,116653.734
2024-09-30,116653.734,0,16.12,0.0,116653.734
2024-10-08,116653.734,0,17.77,0.0,116653.734
2024-10-09,116653.734,0,16.74,0.0,116653.734
2024-10-10,116653.734,0,16.42,0.0,116653.734
2024-10-11,116653.734,0,15.28,0.0,116653.734
2024-10-14,116653.734,0,15.86,0.0,116653.734
2024-10-15,116653.734,0,15.4,0.0,116653.734
2024-10-16,116653.734,0,15.19,0.0,116653.734
2024-10-17,116653.734,0,15.36,0.0,116653.734
2024-10-18,116653.734,0,16.21,0.0,116653.734
2024-10-21,116653.734,0,17.11,0.0,116653.734
2024-10-22,116653.734,0,17.04,0.0,116653.734
2024-10-23,116653.734,0,17.12,0.0,116653.734
2024-10-24,116653.734,0,16.85,0.0,116653.734
2024-10-25,116653.734,0,18.58,0.0,116653.734
2024-10-28,116653.734,0,20.48,0.0,116653.734
2024-10-29,116653.734,0,20.17,0.0,116653.734
2024-10-30,116653.734,0,22.23,0.0,116653.734
2024-10-31,116653.734,0,23.21,0.0,116653.734
2024-11-01,116653.734,0,20.85,0.0,116653.734
2024-11-04,116653.734,0,19.79,0.0,116653.734
2024-11-05,116653.734,0,20.32,0.0,116653.734
2024-11-06,116653.734,0,20.24,0.0,116653.734
2024-11-07,116653.734,0,20.44,0.0,116653.734
2024-11-08,116653.734,0,20.87,0.0,116653.734
2024-11-11,116653.734,0,23.0,0.0,116653.734
2024-11-12,116653.734,0,22.06,0.0,116653.734
2024-11-13,116653.734,0,21.53,0.0,116653.734
2024-11-14,116653.734,0,20.59,0.0,116653.734
2024-11-15,116653.734,0,19.94,0.0,116653.734
2024-11-18,116653.734,0,19.52,0.0,116653.734
2024-11-19,116653.734,0,19.91,0.0,116653.734
2024-11-20,116653.734,0,19.92,0.0,116653.734
2024-11-21,116653.734,0,20.74,0.0,116653.734
2024-11-22,11743.929000000004,5100,19.31,98481.0,110224.929
2024-11-25,109005.57,0,18.73,0.0,109005.57
2024-11-26,109005.57,0,18.52,0.0,109005.57
2024-11-27,109005.57,0,18.96,0.0,109005.57
2024-11-28,109005.57,0,19.7,0.0,109005.57
2024-11-29,109005.57,0,19.75,0.0,109005.57
2024-12-02,109005.57,0,20.28,0.0,109005.57
2024-12-03,11372.034000000014,4800,19.82,95136.0,106508.03400000001
2024-12-04,107563.74600000001,0,19.6,0.0,107563.74600000001
2024-12-05,107563.74600000001,0,19.67,0.0,107563.74600000001
2024-12-06,107563.74600000001,0,19.79,0.0,107563.74600000001
2024-12-09,107563.74600000001,0,19.5,0.0,107563.74600000001
2024-12-10,107563.74600000001,0,19.62,0.0,107563.74600000001
2024-12-11,107563.74600000001,0,19.59,0.0,107563.74600000001
2024-12-12,107563.74600000001,0,19.68,0.0,107563.74600000001
2024-12-13,11967.245000000024,4900,19.3,94570.0,106537.24500000002
2024-12-16,106295.82200000003,0,18.83,0.0,106295.82200000003
2024-12-17,106295.82200000003,0,18.53,0.0,106295.82200000003
2024-12-18,106295.82200000003,0,19.03,0.0,106295.82200000003
2024-12-19,106295.82200000003,0,19.59,0.0,106295.82200000003
2024-12-20,10699.32100000004,4900,19.82,97118.0,107817.32100000004
2024-12-23,10699.32100000004,4900,19.86,97314.0,108013.32100000004
2024-12-24,10699.32100000004,4900,19.87,97363.0,108062.32100000004
2024-12-25,10699.32100000004,4900,19.35,94815.0,105514.32100000004
2024-12-26,104734.19200000004,0,20.11,0.0,104734.19200000004
2024-12-27,10687.23900000006,4700,20.25,95175.0,105862.23900000006
2024-12-30,10687.23900000006,4700,20.07,94329.0,105016.23900000006
2024-12-31,10687.23900000006,4700,18.65,87655.0,98342.23900000006
2025-01-02,98113.72500000006,0,17.74,0.0,98113.72500000006
2025-01-03,98113.72500000006,0,17.1,0.0,98113.72500000006
2025-01-06,98113.72500000006,0,17.01,0.0,98113.72500000006
2025-01-07,98113.72500000006,0,17.42,0.0,98113.72500000006
2025-01-08,98113.72500000006,0,17.21,0.0,98113.72500000006
2025-01-09,98113.72500000006,0,17.46,0.0,98113.72500000006
2025-01-10,98113.72500000006,0,17.08,0.0,98113.72500000006
2025-01-13,98113.72500000006,0,16.97,0.0,98113.72500000006
2025-01-14,98113.72500000006,0,17.99,0.0,98113.72500000006
2025-01-15,98113.72500000006,0,17.73,0.0,98113.72500000006
2025-01-16,98113.72500000006,0,17.69,0.0,98113.72500000006
2025-01-17,98113.72500000006,0,17.88,0.0,98113.72500000006
2025-01-20,98113.72500000006,0,19.37,0.0,98113.72500000006
2025-01-21,98113.72500000006,0,19.31,0.0,98113.72500000006
2025-01-22,98113.72500000006,0,19.45,0.0,98113.72500000006
2025-01-23,98113.72500000006,0,19.07,0.0,98113.72500000006
2025-01-24,98113.72500000006,0,19.29,0.0,98113.72500000006
2025-01-27,98113.72500000006,0,18.69,0.0,98113.72500000006
2025-02-05,98113.72500000006,0,18.99,0.0,98113.72500000006
2025-02-06,98113.72500000006,0,19.77,0.0,98113.72500000006
2025-02-07,98113.72500000006,0,19.74,0.0,98113.72500000006
2025-02-10,98113.72500000006,0,20.12,0.0,98113.72500000006
2025-02-11,98113.72500000006,0,19.69,0.0,98113.72500000006
2025-02-12,98113.72500000006,0,20.17,0.0,98113.72500000006
2025-02-13,98113.72500000006,0,19.57,0.0,98113.72500000006
2025-02-14,98113.72500000006,0,19.72,0.0,98113.72500000006
2025-02-17,98113.72500000006,0,20.14,0.0,98113.72500000006
2025-02-18,98113.72500000006,0,19.31,0.0,98113.72500000006
2025-02-19,98113.72500000006,0,20.5,0.0,98113.72500000006
2025-02-20,98113.72500000006,0,20.38,0.0,98113.72500000006
2025-02-21,98113.72500000006,0,20.94,0.0,98113.72500000006
2025-02-24,98113.72500000006,0,20.81,0.0,98113.72500000006
2025-02-25,98113.72500000006,0,20.24,0.0,98113.72500000006
2025-02-26,98113.72500000006,0,20.72,0.0,98113.72500000006
2025-02-27,98113.72500000006,0,20.84,0.0,98113.72500000006
2025-02-28,98113.72500000006,0,19.63,0.0,98113.72500000006
2025-03-03,98113.72500000006,0,19.89,0.0,98113.72500000006
2025-03-04,98113.72500000006,0,20.28,0.0,98113.72500000006
2025-03-05,11209.908000000069,4300,19.86,85398.0,96607.90800000007
2025-03-06,97510.52100000007,0,20.19,0.0,97510.52100000007
2025-03-07,11424.521000000066,4300,19.67,84581.00000000001,96005.52100000008
2025-03-10,95835.02600000007,0,19.48,0.0,95835.02600000007
2025-03-11,95835.02600000007,0,19.36,0.0,95835.02600000007
2025-03-12,95835.02600000007,0,19.81,0.0,95835.02600000007
2025-03-13,95835.02600000007,0,19.26,0.0,95835.02600000007
2025-03-14,95835.02600000007,0,19.69,0.0,95835.02600000007
2025-03-17,95835.02600000007,0,20.08,0.0,95835.02600000007
2025-03-18,11036.312000000064,4200,20.24,85008.0,96044.31200000006
2025-03-19,11036.312000000064,4200,19.78,83076.0,94112.31200000006
2025-03-20,93945.32000000007,0,19.48,0.0,93945.32000000007
2025-03-21,93945.32000000007,0,19.13,0.0,93945.32000000007
2025-03-24,93945.32000000007,0,19.13,0.0,93945.32000000007
2025-03-25,93945.32000000007,0,18.86,0.0,93945.32000000007
2025-03-26,93945.32000000007,0,19.1,0.0,93945.32000000007
2025-03-27,93945.32000000007,0,19.31,0.0,93945.32000000007
2025-03-28,93945.32000000007,0,18.66,0.0,93945.32000000007
2025-03-31,93945.32000000007,0,18.22,0.0,93945.32000000007
2025-04-01,93945.32000000007,0,18.21,0.0,93945.32000000007
2025-04-02,93945.32000000007,0,18.25,0.0,93945.32000000007
2025-04-03,93945.32000000007,0,18.09,0.0,93945.32000000007
2025-04-07,93945.32000000007,0,16.24,0.0,93945.32000000007
2025-04-08,93945.32000000007,0,15.54,0.0,93945.32000000007
2025-04-09,93945.32000000007,0,16.14,0.0,93945.32000000007
2025-04-10,93945.32000000007,0,16.29,0.0,93945.32000000007
2025-04-11,93945.32000000007,0,16.76,0.0,93945.32000000007
2025-04-14,93945.32000000007,0,17.14,0.0,93945.32000000007
2025-04-15,93945.32000000007,0,16.88,0.0,93945.32000000007
2025-04-16,93945.32000000007,0,16.63,0.0,93945.32000000007
2025-04-17,93945.32000000007,0,16.58,0.0,93945.32000000007
2025-04-18,93945.32000000007,0,16.66,0.0,93945.32000000007
2025-04-21,93945.32000000007,0,17.06,0.0,93945.32000000007
2025-04-22,93945.32000000007,0,16.95,0.0,93945.32000000007
2025-04-23,93945.32000000007,0,17.18,0.0,93945.32000000007
2025-04-24,93945.32000000007,0,16.92,0.0,93945.32000000007
2025-04-25,93945.32000000007,0,17.09,0.0,93945.32000000007
2025-04-28,93945.32000000007,0,16.93,0.0,93945.32000000007
2025-04-29,93945.32000000007,0,17.11,0.0,93945.32000000007
2025-04-30,93945.32000000007,0,17.46,0.0,93945.32000000007
2025-05-06,93945.32000000007,0,18.09,0.0,93945.32000000007
2025-05-07,93945.32000000007,0,18.0,0.0,93945.32000000007
2025-05-08,93945.32000000007,0,18.06,0.0,93945.32000000007
2025-05-09,93945.32000000007,0,17.77,0.0,93945.32000000007
2025-05-12,93945.32000000007,0,18.04,0.0,93945.32000000007
2025-05-13,93945.32000000007,0,17.89,0.0,93945.32000000007
2025-05-14,93945.32000000007,0,17.93,0.0,93945.32000000007
2025-05-15,93945.32000000007,0,17.49,0.0,93945.32000000007
2025-05-16,93945.32000000007,0,17.47,0.0,93945.32000000007
2025-05-19,93945.32000000007,0,17.49,0.0,93945.32000000007
2025-05-20,93945.32000000007,0,17.63,0.0,93945.32000000007
2025-05-21,93945.32000000007,0,17.49,0.0,93945.32000000007
2025-05-22,93945.32000000007,0,17.23,0.0,93945.32000000007
2025-05-23,93945.32000000007,0,16.98,0.0,93945.32000000007
2025-05-26,93945.32000000007,0,17.15,0.0,93945.32000000007
2025-05-27,93945.32000000007,0,16.93,0.0,93945.32000000007
2025-05-28,93945.32000000007,0,16.82,0.0,93945.32000000007
2025-05-29,93945.32000000007,0,17.3,0.0,93945.32000000007
2025-05-30,93945.32000000007,0,16.87,0.0,93945.32000000007
2025-06-03,93945.32000000007,0,16.82,0.0,93945.32000000007
2025-06-04,93945.32000000007,0,17.01,0.0,93945.32000000007
2025-06-05,93945.32000000007,0,17.28,0.0,93945.32000000007
2025-06-06,93945.32000000007,0,17.31,0.0,93945.32000000007
2025-06-09,93945.32000000007,0,17.39,0.0,93945.32000000007
2025-06-10,93945.32000000007,0,17.07,0.0,93945.32000000007
